date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip,house_age,price_log,sqft_living_log,cluster,PCA1,PCA2,market_segment,city_freq
2014-06-16,445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976-01-01,,Vashon,WA 98070,38,13.005831808336863,7.544861068658458,0,-0.1361291335629304,1.0603253065942744,Premium / Luxury Homes,0.006384852487890797
2014-06-16,825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973-01-01,,Bellevue,WA 98006,41,13.623139877437296,7.941295570906532,2,0.8574510210463969,0.335643180463304,Mid-Market / Family-Oriented Homes,0.06142668428005284
2014-06-16,1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958-01-01,,Seattle,WA 98199,56,13.90626583447433,8.169336395928386,2,2.2636364192773657,0.7974306622734391,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957-01-01,2001-01-01,Seattle,WA 98118,57,12.531776395271262,7.00397413672268,1,-1.8287880171366615,0.40869886443085635,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975-01-01,,Kirkland,WA 98034,39,13.208542908506082,7.57095858316901,0,0.4160761586481425,0.4007060622837536,Premium / Luxury Homes,0.04117129018053721
2014-06-16,435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003-01-01,,Duvall,WA 98019,11,12.983103608918753,7.741099090035366,2,0.4000986370081886,-0.9161282426391233,Mid-Market / Family-Oriented Homes,0.009247027741083224
2014-06-16,638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005-01-01,,Redmond,WA 98052,9,13.366095129723817,7.65491704784832,2,0.3402645992723592,-0.9520210929052584,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-16,418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965-01-01,1993-01-01,Bellevue,WA 98008,49,12.94323910384853,7.107425474110705,1,-0.691859562055778,-0.06408584546395169,Entry-Level / Affordable Urban Homes,0.06142668428005284
2014-06-16,499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968-01-01,,Redmond,WA 98052,46,13.120363378739663,7.467942332285852,1,-0.7257358385986085,0.18948474734587362,Entry-Level / Affordable Urban Homes,0.05129898723029502
2014-06-16,150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949-01-01,1985-01-01,Burien,WA 98168,65,11.918397239722838,7.115582126184454,1,-1.3246016057525523,0.4078732395886179,Entry-Level / Affordable Urban Homes,0.015852047556142668
2014-06-16,759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002-01-01,,Sammamish,WA 98075,12,13.541009236499786,8.03947991910045,2,0.6351880963171178,-0.8595622787540721,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-06-16,427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,1991-01-01,,North Bend,WA 98045,23,12.964541634128395,7.5126175446745105,2,0.15989681998917699,-0.8135594910033518,Mid-Market / Family-Oriented Homes,0.011008366358432409
2014-06-16,632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003-01-01,,Redmond,WA 98053,11,13.35743708061023,7.878912912297133,2,1.5126163543642508,-0.3045073441148634,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-16,660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,1900-01-01,2005-01-01,Seattle,WA 98122,114,13.399996629152975,7.518064181233078,2,0.5595793078231986,1.277044348555473,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990-01-01,2009-01-01,Woodinville,WA 98077,24,13.667011709737965,8.068089626278244,2,1.1024859606560538,-0.4227150691908057,Mid-Market / Family-Oriented Homes,0.02509907529722589
2014-06-16,524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910-01-01,2006-01-01,Seattle,WA 98109,104,13.169248871698304,7.02197642307216,1,-2.473798825521598,0.06987148229176343,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958-01-01,2004-01-01,Seattle,WA 98118,56,13.060490101343552,7.473637108496206,1,-0.9314223692609079,-0.2240786207063088,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000-01-01,,Vashon,WA 98070,14,12.861001210669146,7.372118028337787,1,-0.3627946980325817,-0.8285322309325474,Entry-Level / Affordable Urban Homes,0.006384852487890797
2014-06-16,575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985-01-01,,Issaquah,WA 98027,29,13.26212705890841,7.659642954564682,2,0.7506509190456314,-0.4273650853458889,Mid-Market / Family-Oriented Homes,0.04095112285336856
2014-06-16,220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988-01-01,,Federal Way,WA 98023,26,12.301387370778713,7.714677473800927,2,0.7460400371825349,0.12994500627644068,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-06-16,460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919-01-01,1985-01-01,Seattle,WA 98107,95,13.038983942375959,6.792344427470809,1,-2.678904369611393,0.5155516027465208,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978-01-01,2000-01-01,Seattle,WA 98109,36,14.353465433059952,7.9865049385539955,0,1.5218732791499412,1.3601545872576355,Premium / Luxury Homes,0.3430206957287539
2014-06-16,175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973-01-01,2013-01-01,Auburn,WA 98001,41,12.07254696717504,7.107425474110705,1,-1.1550225037261161,-0.4508941205919247,Entry-Level / Affordable Urban Homes,0.03852928225451343
2014-06-16,465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966-01-01,,Burien,WA 98166,48,13.049794835104816,7.890208213109961,2,0.056408858777341336,0.16708818721344165,Mid-Market / Family-Oriented Homes,0.015852047556142668
2014-06-16,552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912-01-01,1989-01-01,Seattle,WA 98117,102,13.221305136851795,7.02197642307216,1,-2.0264752081817687,0.925670239275493,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,1981-01-01,,Kent,WA 98030,33,13.244582780038517,8.049107721326406,2,1.2079171304938792,0.20596520825256392,Mid-Market / Family-Oriented Homes,0.040290620871862616
2014-06-16,518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976-01-01,1992-01-01,Redmond,WA 98052,38,13.157732451741687,7.462214939768189,2,0.4865650732678718,0.22888598002055482,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-16,899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006-01-01,,Kirkland,WA 98034,8,13.710095596379851,8.098946748943339,2,2.249491277392077,-0.30785526339545244,Mid-Market / Family-Oriented Homes,0.04117129018053721
2014-06-16,373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926-01-01,1993-01-01,Seattle,WA 98126,88,12.829336379587506,7.479299637782834,1,-1.592927781006004,0.834864556472585,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006-01-01,,Maple Valley,WA 98038,8,12.861001210669146,7.993282328101591,2,1.1177975134871894,-0.6168754581891533,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-06-16,245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943-01-01,2002-01-01,Seattle,WA 98106,71,12.409017571151187,7.0909098220799835,1,-2.262817538369191,-0.29681569132061686,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913-01-01,1945-01-01,Bothell,WA 98011,101,12.834683971615659,7.783640596221253,2,0.058652018705075776,0.523321045440285,Mid-Market / Family-Oriented Homes,0.00726552179656539
2014-06-16,699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002-01-01,,Sammamish,WA 98075,12,13.458622734225388,7.897668150726906,2,1.9265062675049838,-0.80389126573286,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-06-16,450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,1948-01-01,,Seattle,WA 98125,66,13.017005083966255,8.174984532943087,2,1.7030553540592268,1.302026784477514,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970-01-01,2014-01-01,Redmond,WA 98052,44,13.02805489573287,7.1785454837637,1,-1.6128875981042357,-0.7012384805217684,Entry-Level / Affordable Urban Homes,0.05129898723029502
2014-06-16,650000.0,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,1910-01-01,,Seattle,WA 98103,104,13.384729180332174,7.8674885686991285,2,0.6642336969073152,1.5731273145336913,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,378000.0,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,1960-01-01,2001-01-01,Seattle,WA 98125,54,12.84265212010087,7.923348211930154,2,1.2826171335340975,0.7768750995274603,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,220000.0,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,1940-01-01,2001-01-01,Tukwila,WA 98178,74,12.301387370778713,7.252053951852814,1,-0.8051470799567487,0.4222366815709673,Entry-Level / Affordable Urban Homes,0.006384852487890797
2014-06-16,285500.0,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,1967-01-01,,Federal Way,WA 98023,47,12.562000810699038,7.581209826196346,2,-0.13853963410935546,0.5134336775349295,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-06-16,340000.0,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,2004-01-01,2003-01-01,Seattle,WA 98125,10,12.73670383776449,7.10085190894405,2,-0.10974348206106688,-1.0244108063170934,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,921000.0,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,1954-01-01,1979-01-01,Bellevue,WA 98004,60,13.733216401013184,7.7057128238944275,1,-0.3258704956721793,0.7353943162088108,Entry-Level / Affordable Urban Homes,0.06142668428005284
2014-06-16,375000.0,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,1973-01-01,,Maple Valley,WA 98038,41,12.834683971615659,7.621195162809845,2,0.6001913112397351,0.2872192726965165,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-06-16,999000.0,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,1992-01-01,,Sammamish,WA 98075,22,13.81451105863119,7.937731775260109,2,1.2332511716524095,-0.5198563378489,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-06-16,335000.0,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,1957-01-01,2000-01-01,Seattle,WA 98118,57,12.721888795877375,7.621195162809845,1,-0.8175468237220362,-0.19032871062487827,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-16,1920000.0,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,1950-01-01,1983-01-01,Medina,WA 98039,64,14.467836264837162,8.029758520440822,0,1.2471992110828367,2.1457577001325925,Premium / Luxury Homes,0.0024218405988551297
2014-06-16,385000.0,2.0,1.0,830,26329,1.0,1,3,4,830,0,1928-01-01,,Vashon,WA 98070,86,12.861001210669146,6.7226297948554485,1,-2.262445491169762,1.9525852151619276,Entry-Level / Affordable Urban Homes,0.006384852487890797
2014-06-16,850000.0,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,2003-01-01,,Kirkland,WA 98034,11,13.652992804936396,8.328692583545568,2,2.2776284507222493,-0.7501148113245882,Mid-Market / Family-Oriented Homes,0.04117129018053721
2014-06-16,429000.0,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,2009-01-01,,Renton,WA 98059,5,12.969214528909768,7.75833346749091,2,1.4439959133242557,-0.3913146754358734,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-06-16,523950.0,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,2006-01-01,,Seattle,WA 98103,8,13.16915344748033,7.259116128097101,2,-0.1992225266970817,-0.9687588759392733,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,798800.0,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,2013-01-01,1923-01-01,Renton,WA 98056,1,13.590867132400831,7.890208213109961,2,0.793183606420385,-1.06241439099264,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-06-16,284000.0,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,2009-01-01,,Kent,WA 98042,5,12.556733038263905,7.53955882930103,2,0.2664112498333233,-1.0151831031230534,Mid-Market / Family-Oriented Homes,0.040290620871862616
2014-06-16,852880.0,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,2014-01-01,,Sammamish,WA 98074,0,13.65637530912156,8.146419323098003,2,1.9568958099966074,-0.8488280602940197,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-06-16,320000.0,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,2005-01-01,,Seattle,WA 98133,9,12.676079399771027,7.0909098220799835,2,-0.3391218769447836,-0.982776928265678,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,749995.0,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,2014-01-01,,Bothell,WA 98011,0,13.527823152164938,8.14060704285845,2,1.9522245709418584,-0.8497073260341302,Mid-Market / Family-Oriented Homes,0.00726552179656539
2014-06-16,468500.0,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,2007-01-01,,Seattle,WA 98117,7,13.057293515130054,7.208600337960199,2,-0.0090040588533091,-1.0423941234250593,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,492500.0,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,2006-01-01,,Duvall,WA 98019,8,13.107251770049071,7.852050207265889,2,1.505170906806965,-0.34285426268854424,Mid-Market / Family-Oriented Homes,0.009247027741083224
2014-06-16,685000.0,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,2008-01-01,,Seattle,WA 98125,6,13.437175577097312,7.951911381854188,2,1.9983880868204102,-0.8642519043261621,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-16,542525.0,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,2014-01-01,,Renton,WA 98059,0,13.203991289515606,7.8826922062890254,2,1.0666344622518917,-0.7250271006319506,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-06-16,435000.0,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,2007-01-01,,Seattle,WA 98136,7,12.983103608918753,7.591357046698551,2,-0.15359377238578495,-0.8753604956351165,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-17,242000.0,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,1988-01-01,,Kent,WA 98031,26,12.396697137361691,7.155396301896734,1,-0.8826329469622606,-0.08635103878349198,Entry-Level / Affordable Urban Homes,0.040290620871862616
2014-06-17,325000.0,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,1987-01-01,2000-01-01,Federal Way,WA 98023,27,12.691583538230217,7.8674885686991285,2,0.9271223268109907,-0.4187782418957447,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-06-17,837700.0,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,1994-01-01,,Redmond,WA 98052,20,13.638416513885966,8.010027528481734,2,1.8016627164899135,-0.23638870227329817,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-17,210000.0,1.0,1.0,930,7129,1.0,0,0,3,930,0,1948-01-01,1994-01-01,Seattle,WA 98133,66,12.25486757159303,6.836259277277067,1,-2.9447828445037487,-0.6878635966586282,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,187500.0,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,1977-01-01,,Federal Way,WA 98023,37,12.141539457711714,7.074116816197362,1,-1.2259188571071242,0.08162392441207744,Entry-Level / Affordable Urban Homes,0.03192426243945398
2014-06-17,560000.0,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,1926-01-01,1993-01-01,Seattle,WA 98126,88,13.235693848424024,7.444833273892193,1,-0.6188689645883582,1.4204233831179198,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,272000.0,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,1989-01-01,,Auburn,WA 98001,25,12.513561021741964,7.2305631534092925,1,-0.5284203413285823,-0.7242411862925072,Entry-Level / Affordable Urban Homes,0.03852928225451343
2014-06-17,235000.0,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,1968-01-01,,Auburn,WA 98092,46,12.367345048436391,7.0825485693553,1,-1.0354708002074793,0.13118344076207422,Entry-Level / Affordable Urban Homes,0.03852928225451343
2014-06-17,259000.0,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,1986-01-01,,Kent,WA 98030,28,12.464587201678082,7.534228326274089,2,-0.2985130638347395,-0.6440203530565791,Mid-Market / Family-Oriented Homes,0.040290620871862616
2014-06-17,866059.0,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,2014-01-01,,Bellevue,WA 98006,0,13.671709469209208,8.049107721326406,2,2.6056700979574496,-0.6227283134324882,Mid-Market / Family-Oriented Homes,0.06142668428005284
2014-06-17,473000.0,2.0,1.0,900,5100,1.0,0,0,4,900,0,1909-01-01,1989-01-01,Seattle,WA 98117,105,13.06685278163674,6.803505257608338,1,-2.717080217251342,0.6315173242822121,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,405000.0,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,1968-01-01,1997-01-01,Lake Forest Park,WA 98155,46,12.91164481522143,7.53955882930103,1,-0.8312964766194633,-0.3283835063203735,Entry-Level / Affordable Urban Homes,0.007485689123734038
2014-06-17,870000.0,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,1951-01-01,1996-01-01,Seattle,WA 98115,63,13.676249640055394,8.010027528481734,0,2.81877488883948,1.7493857495985832,Premium / Luxury Homes,0.3430206957287539
2014-06-17,475000.0,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,1985-01-01,,Seattle,WA 98116,29,13.07107218827772,7.732369222284388,2,0.16149510789404437,0.437381857298631,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-17,499500.0,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,1998-01-01,2006-01-01,Renton,WA 98059,16,13.121364879070743,7.9966538754626075,2,0.5819112192509878,-0.8203299478758187,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-06-17,386000.0,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,2008-01-01,,Snoqualmie,WA 98065,6,12.863595239117187,7.390798521735676,2,-0.3587391024796799,-1.3216458199879861,Mid-Market / Family-Oriented Homes,0.015191545574636724
2014-06-17,458000.0,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,1918-01-01,,Seattle,WA 98105,96,13.034626646500051,7.346655163176539,1,-0.7211788635431234,0.5092076696982983,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,550000.0,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,1976-01-01,,Vashon,WA 98070,38,13.217675375388819,7.714677473800927,1,-0.5527071011903786,0.7186561099634465,Entry-Level / Affordable Urban Homes,0.006384852487890797
2014-06-17,605500.0,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,1989-01-01,,Woodinville,WA 98072,25,13.313811493501584,7.9483852851118995,2,0.5006874357537279,-0.7247822795165667,Mid-Market / Family-Oriented Homes,0.02509907529722589
2014-06-17,421000.0,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,2000-01-01,,SeaTac,WA 98188,14,12.95039048795861,7.969357742016346,2,0.5694028687407113,-0.8473147001155186,Mid-Market / Family-Oriented Homes,0.006164685160722149
2014-06-17,536000.0,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,1991-01-01,,Issaquah,WA 98029,23,13.19189130572284,7.596392304064196,2,0.5020020787341515,-0.45093425087265027,Mid-Market / Family-Oriented Homes,0.04095112285336856
2014-06-17,247200.0,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,1982-01-01,,Covington,WA 98042,32,12.417957049864935,7.223295679562314,1,-0.7933656977296776,-0.5907808266301411,Entry-Level / Affordable Urban Homes,0.009247027741083224
2014-06-17,250000.0,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,1983-01-01,2009-01-01,Kirkland,WA 98034,31,12.429220196836383,6.9930151229329605,1,-1.7007061351814319,-0.8778655467929131,Entry-Level / Affordable Urban Homes,0.04117129018053721
2014-06-17,204950.0,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,1978-01-01,,Federal Way,WA 98023,36,12.23052620515942,7.462214939768189,2,-0.11932881659237221,-0.21354044087207152,Mid-Market / Family-Oriented Homes,0.03192426243945398
2014-06-17,430000.0,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,1978-01-01,,Issaquah,WA 98027,36,12.971542813248437,7.456454555176209,1,-0.39873513802407823,-0.5643638813357554,Entry-Level / Affordable Urban Homes,0.04095112285336856
2014-06-17,250000.0,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,1998-01-01,2006-01-01,Maple Valley,WA 98038,16,12.429220196836383,7.496097345175956,2,0.6805011841101544,-0.6006663589932946,Mid-Market / Family-Oriented Homes,0.020915896081021578
2014-06-17,260000.0,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,1958-01-01,2004-01-01,Tukwila,WA 98168,56,12.468440756144114,7.273092595999522,1,-0.5817696431438594,0.7136140689367532,Entry-Level / Affordable Urban Homes,0.006384852487890797
2014-06-17,547000.0,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,1926-01-01,1993-01-01,Seattle,WA 98115,88,13.212205909556012,7.450660796211539,1,-1.1150649237021877,1.1259185530329572,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,379900.0,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,1995-01-01,,Seattle,WA 98106,19,12.847665971443902,7.937731775260109,2,2.42658228318422,-0.42245001006286964,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-17,738500.0,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,2005-01-01,,Redmond,WA 98053,9,13.512377735048796,7.741099090035366,2,0.40952776358825105,-0.9389837110198895,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-17,545000.0,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,1967-01-01,,Redmond,WA 98052,47,13.208542908506082,7.616283561580385,2,0.34185389623939544,0.4096082880869607,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-17,342000.0,2.0,1.0,740,6180,1.0,0,0,3,740,0,1948-01-01,1994-01-01,Seattle,WA 98118,66,12.742568940017076,6.608000625296087,1,-2.6273513181157777,-0.42700753500617566,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,170000.0,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,1966-01-01,,SeaTac,WA 98188,48,12.04355959836804,7.560601162768557,1,-0.8381250327190225,0.6854406611525694,Entry-Level / Affordable Urban Homes,0.006164685160722149
2014-06-17,616000.0,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,1983-01-01,2009-01-01,Sammamish,WA 98074,31,13.331003865890963,7.820439515262181,2,0.8704514825772194,-0.38018475630427506,Mid-Market / Family-Oriented Homes,0.037648612945838836
2014-06-17,640000.0,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,1948-01-01,1994-01-01,Seattle,WA 98119,66,13.369225017834633,7.2305631534092925,1,-0.7217174362198646,-0.2557040844867979,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,332000.0,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,1993-01-01,,Renton,WA 98059,21,12.712893259942282,7.333676395657684,2,0.025513733575638478,-0.8634846833722752,Mid-Market / Family-Oriented Homes,0.06406869220607662
2014-06-17,1010000.0,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,2006-01-01,,Seattle,WA 98109,8,13.825461878915961,7.791935956938058,0,1.418131666079359,-0.08382172061925075,Premium / Luxury Homes,0.3430206957287539
2014-06-17,380000.0,4.0,2.5,2150,37647,2.0,0,0,3,2150,0,1991-01-01,,Kent,WA 98042,23,12.847929163278053,7.67368812926773,2,0.7902261868262447,-0.4938067751576676,Mid-Market / Family-Oriented Homes,0.040290620871862616
2014-06-17,415000.0,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,1967-01-01,,Newcastle,WA 98056,47,12.936036208848487,7.384610383176974,1,-0.13342584216096423,1.012394855494168,Entry-Level / Affordable Urban Homes,0.00726552179656539
2014-06-17,1008000.0,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,2001-01-01,,Seattle,WA 98103,13,13.82347971967645,7.8826922062890254,2,1.9097557710429893,-0.7947290511539402,Mid-Market / Family-Oriented Homes,0.3430206957287539
2014-06-17,669000.0,4.0,2.75,2700,35362,2.0,0,0,5,2700,0,1976-01-01,,Woodinville,WA 98077,38,13.41354083387756,7.901377353792616,2,1.0026307625341497,0.8240234600038492,Mid-Market / Family-Oriented Homes,0.02509907529722589
2014-06-17,260000.0,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,1948-01-01,,Lake Forest Park,WA 98155,66,12.468440756144114,7.147559271189454,1,-1.1776467214458648,-0.7423972593501887,Entry-Level / Affordable Urban Homes,0.007485689123734038
2014-06-17,854000.0,4.0,2.75,3150,38865,1.0,0,0,3,2480,670,1986-01-01,,Redmond,WA 98052,28,13.657687643730208,8.055475141757274,2,1.2995923007505197,-0.43347804064026035,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-17,605000.0,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,1985-01-01,,Redmond,WA 98052,29,13.312985389904174,7.606387389772652,2,-0.01913185436790698,-0.6762422183086632,Mid-Market / Family-Oriented Homes,0.05129898723029502
2014-06-17,320000.0,3.0,1.0,860,5060,1.5,0,0,3,860,0,1927-01-01,2011-01-01,Seattle,WA 98133,87,12.676079399771027,6.7580945044277305,1,-2.104849587496914,0.13106707307935583,Entry-Level / Affordable Urban Homes,0.3430206957287539
2014-06-17,229950.0,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,1983-01-01,2009-01-01,Renton,WA 98058,31,12.345621521730086,7.252053951852814,1,-0.5394359012545823,-0.6524237123750963,Entry-Level / Affordable Urban Homes,0.06406869220607662
2014-06-17,255000.0,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,1987-01-01,2000-01-01,Kent,WA 98030,27,12.449022745701502,7.438971592395862,1,-0.596457511050671,-0.6152926397387054,Entry-Level / Affordable Urban Homes,0.040290620871862616
2014-06-17,1170000.0,4.0,2.5,2570,6251,2.0,0,0,3,2570,0,2000-01-01,,Bellevue,WA 98004,14,13.972515161474428,7.852050207265889,2,0.976004079076189,-0.5696742591511531,Mid-Market / Family-Oriented Homes,0.06142668428005284
2014-06-17,479000.0,2.0,2.25,1230,932,2.0,0,0,3,1020,210,2004-01-01,2003-01-01,Seattle,WA 98112,10,13.079457964073546,7.115582126184454,1,-0.8248871418894704,-1.2630032374946794,Entry-Level / Affordable Urban Homes,0.3430206957287539
